,id,musicMeta.musicId,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.playUrl,webVideoUrl,diggCount,shareCount,playCount,commentCount
371,7017909273908890886,7017909144183540486,sonido original,unpocodetwitch,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7017909201297001222.mp3,https://www.tiktok.com/@un.poco.de.twitch/video/7017909273908890886,575900,55600,6300000,5821
372,7003033581681528069,7003033445341481733,original sound,Kody Antle,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7003033517999328006.mp3,https://www.tiktok.com/@kodyantle/video/7003033581681528069,7500000,311300,51500000,107100
373,7010494162290183429,6839852689929571077,i am fckin crazy,tan,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6839852634053036805.mp3,https://www.tiktok.com/@balmagonzalezz/video/7010494162290183429,162600,6313,770900,7933
374,7020818225436855557,6870195266687929090,sonido original,Adrian Palacios,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6870195161360517889.mp3,https://www.tiktok.com/@rakiiiiiiiiiiiiiiiiii/video/7020818225436855557,74700,2005,517200,502
375,7023351281423092993,6982699806061873922,#FoodDance,Neffati Jayden,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990944079257406210.mp3,https://www.tiktok.com/@valeriyabearwolf/video/7023351281423092993,1800000,9367,21800000,9167
376,7007778979310488838,7007778716977744646,sonido original,Esperansagrasia,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7007778851363277573.mp3,https://www.tiktok.com/@esperansagrasia/video/7007778979310488838,247600,4554,1400000,931
377,7022998354363682053,7004873855269341958,Baila sin haber escuchado el audio,Guuss🔥,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7004873927637863173.mp3,https://www.tiktok.com/@elmvrlon/video/7022998354363682053,30000,36,159900,135
378,7006626648552459526,6951613568911526662,sonido original,kassandra elizalde,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6951613818858392325.mp3,https://www.tiktok.com/@kylethomas/video/7006626648552459526,522700,4480,4200000,0
379,7016703678518136069,7010813609336933126,A MI ME ENCANTAA,Alvaro Alvarez🐺,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7010813694745512709.mp3,https://www.tiktok.com/@lucaloz/video/7016703678518136069,40100,71,245800,105
380,7024189043411799301,7024188910477904646,sonido original,Alex Chia,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7024188967872482054.mp3,https://www.tiktok.com/@cocinaconchia/video/7024189043411799301,14100,197,156300,45
381,7012668438028111110,7012668340049103622,sonido original,Daniela Almirón ❤,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7012668392461470469.mp3,https://www.tiktok.com/@nanii0083/video/7012668438028111110,3400000,378500,34700000,62900
382,7023771637703068934,7023771536649751302,sonido original,fabiomnz,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7023771550117579526.mp3,https://www.tiktok.com/@fabiomnz/video/7023771637703068934,19500,82,62600,73
383,7023789261086379270,7017784201894169349,sonido original,cuentadedrill,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7017784310082390789.mp3,https://www.tiktok.com/@amarmolmc/video/7023789261086379270,327500,864,2100000,856
384,6999671270208048390,6990468295556811525,son original,choniki,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990468393790917382.mp3,https://www.tiktok.com/@mks.vision/video/6999671270208048390,2900000,13000,35000000,17000
385,7023367434375564550,7023367285549042437,sonido original,Pau Garcia-Milà,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7023367350850177798.mp3,https://www.tiktok.com/@paugarciamila/video/7023367434375564550,404500,102000,3600000,8925
386,7023749333015072006,7023749174399126277,sonido original,kikillo ,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7023749250056080133.mp3,https://www.tiktok.com/@kikillovlogs/video/7023749333015072006,194400,11400,1600000,3214
387,6998521782454045958,6998521587615976198,suono originale,Khabane lame,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6998521693287566086.mp3,https://www.tiktok.com/@khaby.lame/video/6998521782454045958,18800000,111700,184800000,172800
388,7022682438765759749,6865122194381342721,All I Want,Olivia Rodrigo,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7f7cd8316eb44979b3388c42e357c4c0,https://www.tiktok.com/@koonlouder/video/7022682438765759749,971300,11000,7500000,4664
389,7007774032842034437,7007773727316314885,sonido original,Duerme tarde 🛏,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7007773922854750982.mp3,https://www.tiktok.com/@gente.que.duerme.tarde88/video/7007774032842034437,133900,10700,1800000,6630
390,7003479475916737797,7003479280219015942,sonido original,monicaanselmo7,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7003479420472199942.mp3,https://www.tiktok.com/@monicaanselmo7/video/7003479475916737797,286300,5549,3800000,2288
391,7005594156861082886,6972759732650052357,original sound,Nancyandersonfit,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6972759875461925637.mp3,https://www.tiktok.com/@rakiiiiiiiiiiiiiiiiii/video/7005594156861082886,81400,1472,1200000,159
392,7006322176592858370,7006322144737020673,оригинальный звук,Granatka | TikTok Gaming,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7006322150508415746.mp3,https://www.tiktok.com/@granatka94/video/7006322176592858370,7700000,24000,107100000,10600
393,7023740780011457798,7016833427630476038,original sound,Robert Brown,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7016833517778766597.mp3,https://www.tiktok.com/@sieteex/video/7023740780011457798,72200,123,380400,365
